km_marco_m,data_imagem,ndvi_mediana,n_pixels,nuvem_pct
10500,2023-04-16,0.6332,77,0.0
10500,2023-04-21,0.6516,77,0.0
10500,2023-05-01,0.647,77,0.0
10500,2023-05-11,0.6425,68,0.1169
10500,2023-05-16,0.6608,77,0.0
10500,2023-05-21,0.6548,77,0.0
10500,2023-05-26,0.5032,77,0.0
10500,2023-06-05,0.5007,77,0.0
10500,2023-06-10,0.4391,77,0.0
10500,2023-06-20,0.4707,77,0.0
10500,2023-06-25,0.49,77,0.0
10500,2023-07-05,0.5216,77,0.0
10500,2023-07-15,0.5107,77,0.0
10500,2023-07-25,0.5021,77,0.0
10500,2023-08-04,0.4685,77,0.0
10500,2023-08-09,0.4383,77,0.0
10500,2023-08-24,0.42,77,0.0
10500,2023-09-03,0.51,77,0.0
10500,2023-09-08,0.5282,77,0.0
10500,2023-09-13,0.4744,77,0.0
10500,2023-09-18,0.3957,77,0.0
10500,2023-09-23,0.3506,77,0.0
10500,2023-10-03,0.0207,77,0.0
10500,2023-10-23,0.5775,77,0.0
10500,2023-11-07,0.5141,77,0.0
10500,2023-11-12,0.5138,77,0.0
10500,2023-11-17,0.4583,76,0.013
10500,2023-11-22,0.5889,77,0.0
10500,2023-12-02,0.6424,77,0.0
10500,2023-12-07,0.4861,77,0.0
10500,2023-12-17,0.4628,77,0.0
10500,2023-12-27,0.541,77,0.0
10500,2024-01-11,0.4927,77,0.0
10500,2024-01-16,0.4332,77,0.0
10500,2024-02-05,0.6267,77,0.0
10500,2024-03-11,0.5835,77,0.0
10500,2024-03-16,0.5483,77,0.0
10500,2024-03-31,0.5216,77,0.0
10500,2024-04-05,0.5267,77,0.0
10500,2024-04-10,0.5872,77,0.0
10500,2024-04-20,0.643,77,0.0
10500,2024-04-30,0.6453,77,0.0
10500,2024-05-05,0.658,77,0.0
10500,2024-05-10,0.5992,77,0.0
10500,2024-05-20,0.5809,70,0.0909
10500,2024-05-30,0.381,77,0.0
10500,2024-06-09,0.5212,77,0.0
10500,2024-06-14,0.4937,77,0.0
10500,2024-06-19,0.4551,77,0.0
10500,2024-06-24,0.4154,77,0.0
10500,2024-06-29,0.4234,77,0.0
10500,2024-07-19,0.5024,77,0.0
10500,2024-07-24,0.5214,77,0.0
10500,2024-07-29,0.3929,77,0.0
10500,2024-08-03,0.3448,77,0.0
10500,2024-08-08,0.3261,77,0.0
10500,2024-08-18,0.3889,77,0.0
10500,2024-08-23,0.4049,77,0.0
10500,2024-08-28,0.3845,77,0.0
10500,2024-09-02,0.3292,77,0.0
10500,2024-09-07,0.3378,77,0.0
10500,2024-09-12,0.3694,77,0.0
10500,2024-09-22,0.4039,77,0.0
10500,2024-10-02,0.3333,77,0.0
10500,2024-10-07,0.3843,77,0.0
10500,2024-10-12,0.4525,77,0.0
10500,2024-10-17,0.4116,77,0.0
10500,2024-10-22,0.4511,77,0.0
10500,2024-11-01,0.3613,77,0.0
10500,2024-11-11,0.5013,77,0.0
10500,2024-11-26,0.5309,77,0.0
10500,2024-12-01,0.5158,77,0.0
10500,2024-12-06,0.5124,77,0.0
10500,2024-12-31,0.4821,77,0.0
10500,2025-01-05,0.3859,77,0.0
10500,2025-01-15,0.5025,77,0.0
10500,2025-01-25,0.5533,77,0.0
10500,2025-02-09,0.6009,64,0.1688
10500,2025-02-19,0.5825,77,0.0
10500,2025-02-24,0.617,77,0.0
10500,2025-03-01,0.6478,77,0.0
10500,2025-03-06,0.6141,77,0.0
10500,2025-03-21,0.6385,77,0.0
10500,2025-03-31,0.4364,77,0.0
10500,2025-04-12,0.5332,77,0.0
10500,2025-04-15,0.5578,77,0.0
10500,2025-05-02,0.5613,77,0.0
10500,2025-05-05,0.5489,77,0.0
10500,2025-05-15,0.5919,77,0.0
10500,2025-05-20,0.5691,77,0.0
10500,2025-05-25,0.5831,77,0.0
10500,2025-05-30,0.5911,77,0.0
10500,2025-06-04,0.6235,77,0.0
10500,2025-06-19,0.3967,77,0.0
10500,2025-06-29,0.4543,77,0.0
10500,2025-07-14,0.415,77,0.0
10500,2025-07-19,0.4233,77,0.0
10500,2025-07-21,0.4106,77,0.0
10500,2025-07-29,0.4866,77,0.0
10500,2025-08-13,0.4396,77,0.0
10500,2025-08-30,0.4305,77,0.0
10500,2025-09-27,0.466,77,0.0
10500,2025-10-22,0.4473,77,0.0
10500,2025-11-01,0.4045,77,0.0
10500,2025-11-11,0.437,77,0.0
10500,2025-11-21,0.3814,77,0.0
10500,2025-11-26,0.4358,77,0.0
10500,2025-12-01,0.4192,77,0.0
10500,2025-12-06,0.4516,77,0.0
10500,2025-12-11,0.5373,77,0.0
10500,2025-12-26,0.5803,77,0.0
10500,2025-12-28,0.6008,77,0.0
10500,2026-01-10,0.5561,77,0.0
10500,2026-01-25,0.3531,68,0.1169
10500,2026-03-16,0.6612,77,0.0
10500,2026-03-21,0.6983,77,0.0
10500,2026-03-28,0.6589,77,0.0
10500,2026-04-05,0.607,66,0.1429
10500,2026-04-17,0.5571,77,0.0
10500,2026-04-20,0.5966,77,0.0
10500,2026-04-30,0.5524,77,0.0
10500,2026-05-05,0.4972,77,0.0
10500,2026-05-07,0.4931,77,0.0
10500,2026-06-19,0.5363,77,0.0
10500,2026-06-29,0.5469,77,0.0
10500,2026-07-06,0.5562,77,0.0
10500,2026-07-09,0.5669,77,0.0
10500,2026-07-19,0.5711,77,0.0
10500,2026-07-26,0.5644,77,0.0
10500,2026-07-29,0.5407,77,0.0
10500,2026-08-08,0.5444,77,0.0
10500,2026-08-18,0.5418,77,0.0
10500,2026-08-23,0.5094,77,0.0
10500,2026-09-04,0.5516,77,0.0
11000,2019-01-07,0.6327,18,0.0
11000,2019-01-27,0.5953,18,0.0
11000,2019-03-13,0.5772,18,0.0
11000,2019-03-23,0.6567,18,0.0
11000,2019-04-02,0.6134,18,0.0
11000,2019-04-07,0.6529,18,0.0
11000,2019-04-22,0.4643,18,0.0
11000,2019-04-27,0.5942,18,0.0
11000,2019-05-12,0.4647,18,0.0
11000,2019-05-22,0.6811,18,0.0
11000,2019-05-27,0.6233,18,0.0
11000,2019-06-06,0.4564,18,0.0
11000,2019-06-11,0.5014,18,0.0
11000,2019-06-16,0.4998,18,0.0
11000,2019-06-26,0.5343,18,0.0
11000,2019-07-06,0.6307,18,0.0
11000,2019-07-11,0.5942,18,0.0
11000,2019-07-26,0.4478,17,0.0556
11000,2019-07-31,0.5245,18,0.0
11000,2019-08-10,0.4471,18,0.0
11000,2019-08-15,0.483,18,0.0
11000,2019-08-30,0.4367,18,0.0
11000,2019-09-09,0.521,18,0.0
11000,2019-09-14,0.3255,18,0.0
11000,2019-09-19,0.3053,18,0.0
11000,2019-09-29,0.4679,18,0.0
11000,2019-10-04,0.4734,18,0.0
11000,2019-10-14,0.4924,18,0.0
11000,2019-10-19,0.4386,18,0.0
11000,2019-10-24,0.2749,15,0.1667
11000,2019-11-03,0.4185,18,0.0
11000,2019-11-13,0.495,18,0.0
11000,2019-11-23,0.3739,18,0.0
11000,2019-12-28,0.4937,18,0.0
11000,2020-01-27,0.4657,18,0.0
11000,2020-03-12,0.5023,18,0.0
11000,2020-03-17,0.5978,18,0.0
11000,2020-03-22,0.5669,18,0.0
11000,2020-04-06,0.5164,18,0.0
11000,2020-04-21,0.5592,18,0.0
11000,2020-04-26,0.5229,18,0.0
11000,2020-05-01,0.4222,18,0.0
11000,2020-05-11,0.465,18,0.0
11000,2020-05-16,0.4722,18,0.0
11000,2020-05-21,0.4833,18,0.0
11000,2020-05-26,0.5186,18,0.0
11000,2020-05-31,0.4928,18,0.0
11000,2020-06-20,0.4883,18,0.0
11000,2020-06-30,0.4992,18,0.0
11000,2020-07-10,0.434,18,0.0
11000,2020-07-20,0.4879,18,0.0
11000,2020-07-25,0.4627,18,0.0
11000,2020-08-04,0.4204,18,0.0
11000,2020-08-09,0.4071,18,0.0
11000,2020-08-14,0.3279,18,0.0
11000,2020-08-19,0.4563,18,0.0
11000,2020-08-24,0.481,18,0.0
11000,2020-08-29,0.4598,18,0.0
11000,2020-09-03,0.5113,18,0.0
11000,2020-09-08,0.4502,18,0.0
11000,2020-09-13,0.4271,18,0.0
11000,2020-10-13,0.4486,18,0.0
11000,2020-10-18,0.2324,18,0.0
11000,2020-10-23,0.527,18,0.0
11000,2020-10-28,0.5491,18,0.0
11000,2020-11-07,0.3627,18,0.0
11000,2020-11-22,0.4319,18,0.0
11000,2021-01-16,0.5647,18,0.0
11000,2021-01-21,0.5289,18,0.0
11000,2021-02-10,0.581,18,0.0
11000,2021-02-15,0.6397,18,0.0
11000,2021-02-20,0.5364,18,0.0
11000,2021-03-02,0.4865,18,0.0
11000,2021-03-12,0.5665,18,0.0
11000,2021-03-22,0.6349,18,0.0
11000,2021-03-27,0.6735,18,0.0
11000,2021-04-11,0.6819,18,0.0
11000,2021-04-26,0.4844,18,0.0
11000,2021-05-01,0.5011,18,0.0
11000,2021-05-06,0.5336,18,0.0
11000,2021-05-11,0.5013,18,0.0
11000,2021-05-21,0.5235,18,0.0
11000,2021-05-26,0.4963,18,0.0
11000,2021-06-05,0.5223,18,0.0
11000,2021-06-15,0.4221,17,0.0556
11000,2021-06-20,0.3271,17,0.0556
11000,2021-07-10,0.4299,18,0.0
11000,2021-07-20,0.4278,18,0.0
11000,2021-07-25,0.3939,18,0.0
11000,2021-07-30,0.4144,18,0.0
11000,2021-08-09,0.4214,18,0.0
11000,2021-08-19,0.3987,18,0.0
11000,2021-08-24,0.4585,18,0.0
11000,2021-09-03,0.4716,18,0.0
11000,2021-09-23,0.3159,15,0.1667
11000,2021-09-28,0.3949,18,0.0
11000,2021-10-08,0.391,18,0.0
11000,2021-10-13,0.3804,18,0.0
11000,2021-10-23,0.4737,18,0.0
11000,2021-11-07,0.3926,18,0.0
11000,2021-11-17,0.3926,18,0.0
11000,2021-11-22,0.448,18,0.0
11000,2021-11-27,0.5341,18,0.0
11000,2021-12-02,0.1883,18,0.0
11000,2021-12-12,0.4585,18,0.0
11000,2022-01-16,0.6573,18,0.0
11000,2022-01-21,0.4971,18,0.0
11000,2022-01-26,0.5905,18,0.0
11000,2022-02-10,0.5845,18,0.0
11000,2022-02-20,0.4646,18,0.0
11000,2022-03-02,0.6171,18,0.0
11000,2022-03-07,0.6079,18,0.0
11000,2022-03-17,0.6814,18,0.0
11000,2022-03-22,0.6883,18,0.0
11000,2022-04-06,0.6189,18,0.0
11000,2022-04-11,0.285,18,0.0
11000,2022-04-16,0.6657,18,0.0
11000,2022-04-26,0.6413,18,0.0
11000,2022-05-01,0.6672,18,0.0
11000,2022-05-11,0.6371,18,0.0
11000,2022-05-21,0.6348,18,0.0
11000,2022-05-26,0.631,18,0.0
11000,2022-06-05,0.6149,18,0.0
11000,2022-06-25,0.5645,18,0.0
11000,2022-06-30,0.5997,18,0.0
11000,2022-07-05,0.5873,18,0.0
11000,2022-07-15,0.3033,18,0.0
11000,2022-07-25,0.363,18,0.0
11000,2022-08-14,0.3719,18,0.0
11000,2022-08-24,0.3747,18,0.0
11000,2022-09-18,0.4763,18,0.0
11000,2022-09-23,0.4989,18,0.0
11000,2022-10-23,0.5001,18,0.0
11000,2022-11-17,0.589,18,0.0
11000,2022-11-27,0.4764,18,0.0
11000,2022-12-02,0.4823,18,0.0
11000,2023-01-26,0.5863,18,0.0
11000,2023-02-05,0.5151,18,0.0
11000,2023-02-20,0.6864,18,0.0
11000,2023-03-02,0.5122,18,0.0
11000,2023-03-17,0.44,18,0.0
11000,2023-03-22,0.4834,18,0.0
11000,2023-04-01,0.6444,18,0.0
11000,2023-04-11,0.6547,18,0.0
11000,2023-04-16,0.6836,18,0.0
11000,2023-04-21,0.6992,18,0.0
11000,2023-05-01,0.6676,18,0.0
11000,2023-05-16,0.6975,18,0.0
11000,2023-05-21,0.6674,18,0.0
11000,2023-05-26,0.4052,18,0.0
11000,2023-06-05,0.3671,18,0.0
11000,2023-06-10,0.3875,18,0.0
11000,2023-06-20,0.4509,18,0.0
11000,2023-06-25,0.4818,18,0.0
11000,2023-07-05,0.4952,18,0.0
11000,2023-07-15,0.4969,18,0.0
11000,2023-07-25,0.5197,18,0.0
11000,2023-08-04,0.4854,18,0.0
11000,2023-08-09,0.503,18,0.0
11000,2023-08-24,0.4243,18,0.0
11000,2023-09-03,0.6131,18,0.0
11000,2023-09-08,0.5774,18,0.0
11000,2023-09-13,0.3608,18,0.0
11000,2023-09-18,0.349,18,0.0
11000,2023-09-23,0.4072,18,0.0
11000,2023-10-23,0.5972,18,0.0
11000,2023-11-07,0.5439,18,0.0
11000,2023-11-12,0.5406,18,0.0
11000,2023-11-22,0.577,18,0.0
11000,2023-12-02,0.6521,18,0.0
11000,2023-12-07,0.6479,18,0.0
11000,2023-12-17,0.6362,18,0.0
11000,2023-12-22,0.2897,18,0.0
11000,2023-12-27,0.3608,18,0.0
11000,2024-01-16,0.5756,18,0.0
11000,2024-02-05,0.6037,18,0.0
11000,2024-03-11,0.6133,18,0.0
11000,2024-03-16,0.6111,18,0.0
11000,2024-03-21,0.3923,18,0.0
11000,2024-03-31,0.4887,18,0.0
11000,2024-04-05,0.5099,18,0.0
11000,2024-04-10,0.5933,18,0.0
11000,2024-04-20,0.6569,18,0.0
11000,2024-04-30,0.5469,18,0.0
11000,2024-05-05,0.5006,18,0.0
11000,2024-05-10,0.451,18,0.0
11000,2024-05-30,0.2102,16,0.1111
11000,2024-06-09,0.4634,18,0.0
11000,2024-06-14,0.3485,18,0.0
11000,2024-06-19,0.408,18,0.0
11000,2024-06-24,0.3907,18,0.0
11000,2024-06-29,0.4114,18,0.0
11000,2024-07-14,0.4774,18,0.0
11000,2024-07-19,0.4969,18,0.0
11000,2024-07-24,0.5181,18,0.0
11000,2024-07-29,0.4691,18,0.0
11000,2024-08-03,0.532,18,0.0
11000,2024-08-08,0.4736,18,0.0
11000,2024-08-18,0.5131,18,0.0
11000,2024-08-23,0.5092,18,0.0
11000,2024-08-28,0.5107,18,0.0
11000,2024-09-02,0.4178,18,0.0
11000,2024-09-07,0.4103,18,0.0
11000,2024-09-12,0.3447,18,0.0
11000,2024-09-22,0.3249,18,0.0
11000,2024-10-02,0.3288,18,0.0
11000,2024-10-07,0.3832,18,0.0
11000,2024-10-12,0.4537,18,0.0
11000,2024-10-17,0.4082,18,0.0
11000,2024-10-22,0.462,18,0.0
11000,2024-11-01,0.4664,18,0.0
11000,2024-11-11,0.5545,18,0.0
11000,2024-12-06,0.4833,18,0.0
11000,2024-12-31,0.6159,18,0.0
11000,2025-01-15,0.3421,18,0.0
11000,2025-01-25,0.5067,18,0.0
11000,2025-02-09,0.5729,18,0.0
11000,2025-02-19,0.591,18,0.0
11000,2025-02-24,0.6509,18,0.0
11000,2025-03-01,0.6717,18,0.0
11000,2025-03-06,0.6453,18,0.0
11000,2025-03-21,0.6713,18,0.0
11000,2025-03-31,0.4238,18,0.0
11000,2025-04-12,0.5109,18,0.0
11000,2025-04-15,0.5509,18,0.0
11000,2025-05-02,0.6399,18,0.0
11000,2025-05-05,0.6325,18,0.0
11000,2025-05-15,0.4447,18,0.0
11000,2025-05-20,0.3806,18,0.0
11000,2025-05-25,0.4771,18,0.0
11000,2025-05-30,0.4892,18,0.0
11000,2025-06-04,0.5536,18,0.0
11000,2025-06-19,0.3915,18,0.0
11000,2025-06-29,0.465,18,0.0
11000,2025-07-14,0.4799,18,0.0
11000,2025-07-19,0.4874,18,0.0
11000,2025-07-21,0.4748,18,0.0
11000,2025-07-29,0.5451,18,0.0
11000,2025-08-13,0.4404,18,0.0
11000,2025-08-30,0.4597,18,0.0
11000,2025-09-27,0.4999,18,0.0
11000,2025-10-22,0.4198,18,0.0
11000,2025-11-01,0.4203,18,0.0
11000,2025-11-11,0.5064,18,0.0
11000,2025-11-21,0.5125,18,0.0
11000,2025-11-26,0.5608,18,0.0
11000,2025-12-01,0.3657,18,0.0
11000,2025-12-06,0.3848,18,0.0
11000,2025-12-11,0.5083,18,0.0
11000,2025-12-26,0.5679,18,0.0
11000,2025-12-28,0.6057,18,0.0
11000,2026-01-10,0.6363,18,0.0
11000,2026-01-25,0.3837,18,0.0
11000,2026-02-19,0.4251,18,0.0
11000,2026-03-16,0.6146,18,0.0
11000,2026-03-21,0.6546,18,0.0
11000,2026-03-28,0.6278,18,0.0
11000,2026-04-05,0.584,18,0.0
11000,2026-04-17,0.4446,18,0.0
11000,2026-04-20,0.485,18,0.0
11000,2026-04-30,0.5473,18,0.0
11000,2026-05-05,0.5575,18,0.0
11000,2026-05-07,0.5766,18,0.0
11000,2026-05-27,0.1562,17,0.0556
11000,2026-06-19,0.4948,18,0.0
11000,2026-06-29,0.5566,18,0.0
11000,2026-07-06,0.5728,18,0.0
11000,2026-07-09,0.368,18,0.0
11000,2026-07-19,0.3674,18,0.0
11000,2026-07-26,0.4217,18,0.0
11000,2026-07-29,0.4177,18,0.0
11000,2026-08-08,0.5217,18,0.0
11000,2026-08-18,0.5637,18,0.0
11000,2026-08-23,0.5448,18,0.0
11000,2026-09-04,0.6116,18,0.0
11500,2019-01-07,0.6045,71,0.0
11500,2019-01-27,0.5523,71,0.0
11500,2019-02-01,0.5374,62,0.1268
11500,2019-03-13,0.5883,71,0.0
11500,2019-03-23,0.6495,71,0.0
11500,2019-04-02,0.5918,71,0.0
11500,2019-04-07,0.5871,71,0.0
11500,2019-04-22,0.4741,71,0.0
11500,2019-04-27,0.6005,71,0.0
11500,2019-05-12,0.4505,71,0.0
11500,2019-05-22,0.6781,71,0.0
11500,2019-05-27,0.6341,71,0.0
11500,2019-06-06,0.5503,71,0.0
11500,2019-06-11,0.5846,71,0.0
11500,2019-06-16,0.5447,71,0.0
11500,2019-06-26,0.5801,71,0.0
11500,2019-07-06,0.6264,71,0.0
11500,2019-07-11,0.5677,71,0.0
11500,2019-07-26,0.5138,71,0.0
11500,2019-07-31,0.5522,71,0.0
11500,2019-08-10,0.486,71,0.0
11500,2019-08-15,0.5218,71,0.0
11500,2019-08-30,0.2394,71,0.0
11500,2019-09-09,0.2677,71,0.0
11500,2019-09-14,0.2668,71,0.0
11500,2019-09-19,0.1507,71,0.0
11500,2019-09-29,0.4087,71,0.0
11500,2019-10-04,0.3884,71,0.0
11500,2019-10-14,0.4009,71,0.0
11500,2019-10-19,0.3601,71,0.0
11500,2019-11-03,0.373,71,0.0
11500,2019-11-13,0.4856,71,0.0
11500,2019-11-23,0.3773,71,0.0
11500,2019-12-28,0.4228,58,0.1831
11500,2020-01-27,0.5562,71,0.0
11500,2020-03-12,0.5439,71,0.0
11500,2020-03-17,0.662,71,0.0
11500,2020-03-22,0.6104,71,0.0
11500,2020-04-06,0.5954,71,0.0
11500,2020-04-21,0.5765,71,0.0
11500,2020-04-26,0.5407,71,0.0
11500,2020-05-01,0.4434,71,0.0
11500,2020-05-11,0.5141,71,0.0
11500,2020-05-16,0.4933,71,0.0
11500,2020-05-21,0.4945,71,0.0
11500,2020-05-26,0.5131,71,0.0
11500,2020-05-31,0.4862,71,0.0
11500,2020-06-20,0.4837,71,0.0
11500,2020-06-30,0.4407,71,0.0
11500,2020-07-10,0.4859,71,0.0
11500,2020-07-20,0.5059,71,0.0
11500,2020-07-25,0.4549,71,0.0
11500,2020-08-04,0.443,71,0.0
11500,2020-08-09,0.4131,71,0.0
11500,2020-08-19,0.4162,71,0.0
11500,2020-08-24,0.4546,71,0.0
11500,2020-08-29,0.4396,71,0.0
11500,2020-09-03,0.4315,71,0.0
11500,2020-09-08,0.3916,71,0.0
11500,2020-09-13,0.3575,71,0.0
11500,2020-10-13,0.4075,71,0.0
11500,2020-10-18,0.2119,71,0.0
11500,2020-10-23,0.4252,71,0.0
11500,2020-10-28,0.4463,71,0.0
11500,2020-11-07,0.4043,71,0.0
11500,2020-11-22,0.4888,71,0.0
11500,2021-01-16,0.4781,71,0.0
11500,2021-01-21,0.411,71,0.0
11500,2021-02-10,0.3729,71,0.0
11500,2021-02-15,0.416,71,0.0
11500,2021-02-20,0.4352,66,0.0704
11500,2021-03-02,0.4763,71,0.0
11500,2021-03-12,0.482,71,0.0
11500,2021-03-22,0.5417,71,0.0
11500,2021-03-27,0.5807,71,0.0
11500,2021-04-11,0.6116,71,0.0
11500,2021-04-26,0.5473,71,0.0
11500,2021-05-01,0.576,71,0.0
11500,2021-05-06,0.5696,71,0.0
11500,2021-05-11,0.5484,71,0.0
11500,2021-05-21,0.5344,71,0.0
11500,2021-05-26,0.5167,71,0.0
11500,2021-06-05,0.5567,71,0.0
11500,2021-06-15,0.5459,71,0.0
11500,2021-06-20,0.4951,70,0.0141
11500,2021-07-10,0.4503,71,0.0
11500,2021-07-20,0.4634,71,0.0
11500,2021-07-25,0.4395,71,0.0
11500,2021-07-30,0.4315,71,0.0
11500,2021-08-09,0.3928,71,0.0
11500,2021-08-19,0.3965,71,0.0
11500,2021-08-24,0.4239,71,0.0
11500,2021-09-03,0.4241,71,0.0
11500,2021-09-28,0.4211,71,0.0
11500,2021-10-08,0.3652,71,0.0
11500,2021-10-23,0.4438,71,0.0
11500,2021-11-07,0.5048,71,0.0
11500,2021-11-17,0.4356,71,0.0
11500,2021-11-22,0.4873,71,0.0
11500,2021-11-27,0.5268,71,0.0
11500,2021-12-02,0.1753,71,0.0
11500,2021-12-12,0.501,71,0.0
11500,2021-12-22,0.3429,59,0.169
11500,2022-01-16,0.665,71,0.0
11500,2022-01-21,0.4742,71,0.0
11500,2022-01-26,0.6112,71,0.0
11500,2022-02-10,0.5754,71,0.0
11500,2022-02-20,0.5384,71,0.0
11500,2022-03-02,0.5971,71,0.0
11500,2022-03-07,0.5721,71,0.0
11500,2022-03-17,0.6425,71,0.0
11500,2022-03-22,0.6013,71,0.0
11500,2022-04-06,0.5813,71,0.0
11500,2022-04-11,0.5363,71,0.0
11500,2022-04-16,0.5498,71,0.0
11500,2022-04-26,0.5691,71,0.0
11500,2022-05-01,0.5822,71,0.0
11500,2022-05-11,0.5494,71,0.0
11500,2022-05-21,0.4062,71,0.0
11500,2022-05-26,0.3994,71,0.0
11500,2022-06-05,0.455,71,0.0
11500,2022-06-25,0.4906,71,0.0
11500,2022-06-30,0.5259,71,0.0
11500,2022-07-05,0.5214,71,0.0
11500,2022-07-15,0.4678,71,0.0
11500,2022-07-20,0.4669,71,0.0
11500,2022-07-25,0.3854,71,0.0
11500,2022-07-30,0.4445,69,0.0282
11500,2022-08-14,0.4472,71,0.0
11500,2022-08-24,0.431,71,0.0
11500,2022-09-18,0.4516,71,0.0
11500,2022-09-23,0.466,71,0.0
11500,2022-10-23,0.4975,71,0.0
11500,2022-11-17,0.5447,71,0.0
11500,2022-11-27,0.5176,71,0.0
11500,2022-12-02,0.4988,71,0.0
11500,2023-01-16,0.3815,67,0.0563
11500,2023-01-26,0.5263,71,0.0
11500,2023-02-05,0.4274,71,0.0
11500,2023-02-20,0.5875,71,0.0
11500,2023-03-02,0.5846,71,0.0
11500,2023-03-17,0.5678,71,0.0
11500,2023-03-22,0.6078,71,0.0
11500,2023-04-01,0.5413,71,0.0
11500,2023-04-11,0.5698,71,0.0
11500,2023-04-16,0.6042,71,0.0
11500,2023-04-21,0.6231,71,0.0
11500,2023-05-01,0.6268,71,0.0
11500,2023-05-16,0.6653,71,0.0
11500,2023-05-21,0.6464,71,0.0
11500,2023-05-26,0.6321,71,0.0
11500,2023-06-05,0.584,71,0.0
11500,2023-06-10,0.5896,71,0.0
11500,2023-06-20,0.5867,71,0.0
11500,2023-06-25,0.5806,71,0.0
11500,2023-07-05,0.5136,71,0.0
11500,2023-07-15,0.3501,71,0.0
11500,2023-07-25,0.3571,71,0.0
11500,2023-08-04,0.3776,71,0.0
11500,2023-08-09,0.3842,71,0.0
11500,2023-08-24,0.4082,71,0.0
11500,2023-09-03,0.4773,71,0.0
11500,2023-09-08,0.4675,71,0.0
11500,2023-09-13,0.4634,71,0.0
11500,2023-09-18,0.4876,71,0.0
11500,2023-09-23,0.4966,71,0.0
11500,2023-10-23,0.5797,71,0.0
11500,2023-11-07,0.5452,71,0.0
11500,2023-11-12,0.4627,71,0.0
11500,2023-12-02,0.6276,71,0.0
11500,2023-12-07,0.6228,71,0.0
11500,2023-12-17,0.5692,71,0.0
11500,2023-12-27,0.6003,71,0.0
11500,2024-01-16,0.5757,71,0.0
11500,2024-02-05,0.6113,71,0.0
11500,2024-03-11,0.2847,71,0.0
11500,2024-03-16,0.2953,71,0.0
11500,2024-03-31,0.4901,71,0.0
11500,2024-04-05,0.5236,71,0.0
11500,2024-04-10,0.5723,71,0.0
11500,2024-04-20,0.6387,71,0.0
11500,2024-04-30,0.5924,71,0.0
11500,2024-05-05,0.607,71,0.0
11500,2024-05-10,0.5487,71,0.0
11500,2024-05-20,0.5604,69,0.0282
11500,2024-06-09,0.5453,71,0.0
11500,2024-06-14,0.3449,71,0.0
11500,2024-06-19,0.3306,71,0.0
11500,2024-06-24,0.3373,71,0.0
11500,2024-06-29,0.3753,71,0.0
11500,2024-07-19,0.4622,71,0.0
11500,2024-07-24,0.4794,71,0.0
11500,2024-07-29,0.4573,71,0.0
11500,2024-08-03,0.424,71,0.0
11500,2024-08-08,0.4089,71,0.0
11500,2024-08-18,0.4386,71,0.0
11500,2024-08-23,0.4387,71,0.0
11500,2024-08-28,0.427,71,0.0
11500,2024-09-02,0.318,71,0.0
11500,2024-09-07,0.3089,71,0.0
11500,2024-09-12,0.35,71,0.0
11500,2024-09-22,0.3842,71,0.0
11500,2024-10-02,0.3191,71,0.0
11500,2024-10-07,0.3611,71,0.0
11500,2024-10-12,0.4466,71,0.0
11500,2024-10-17,0.3944,71,0.0
11500,2024-10-22,0.4463,71,0.0
11500,2024-11-01,0.464,71,0.0
11500,2024-11-11,0.5607,71,0.0
11500,2024-12-31,0.5498,71,0.0
11500,2025-01-15,0.4553,71,0.0
11500,2025-01-25,0.5405,71,0.0
11500,2025-02-09,0.5495,71,0.0
11500,2025-02-19,0.5291,71,0.0
11500,2025-02-24,0.5766,71,0.0
11500,2025-03-01,0.5795,71,0.0
11500,2025-03-06,0.5914,71,0.0
11500,2025-03-21,0.5913,71,0.0
11500,2025-03-31,0.6109,71,0.0
11500,2025-04-12,0.5261,71,0.0
11500,2025-04-15,0.5421,71,0.0
11500,2025-05-02,0.5952,71,0.0
11500,2025-05-05,0.5914,71,0.0
11500,2025-05-15,0.6159,71,0.0
11500,2025-05-20,0.5413,71,0.0
11500,2025-05-25,0.5464,71,0.0
11500,2025-05-30,0.5206,71,0.0
11500,2025-06-04,0.53,71,0.0
11500,2025-06-19,0.5369,71,0.0
11500,2025-06-29,0.5649,71,0.0
11500,2025-07-14,0.4091,71,0.0
11500,2025-07-19,0.3152,71,0.0
11500,2025-07-21,0.292,71,0.0
11500,2025-07-29,0.338,71,0.0
11500,2025-08-13,0.3486,71,0.0
11500,2025-08-30,0.3647,71,0.0
11500,2025-09-27,0.3268,71,0.0
11500,2025-10-22,0.4078,71,0.0
11500,2025-11-01,0.4423,71,0.0
11500,2025-11-11,0.4587,71,0.0
11500,2025-11-21,0.4641,71,0.0
11500,2025-11-26,0.4934,71,0.0
11500,2025-12-01,0.3808,71,0.0
11500,2025-12-06,0.3857,71,0.0
11500,2025-12-11,0.4503,71,0.0
11500,2025-12-26,0.4934,71,0.0
11500,2025-12-28,0.5288,71,0.0
11500,2026-01-10,0.5128,71,0.0
11500,2026-01-25,0.4044,71,0.0
11500,2026-02-19,0.4627,71,0.0
11500,2026-03-16,0.5398,71,0.0
11500,2026-03-21,0.4705,71,0.0
11500,2026-03-28,0.4595,71,0.0
11500,2026-04-17,0.4661,71,0.0
11500,2026-04-20,0.4744,71,0.0
11500,2026-04-30,0.4657,71,0.0
11500,2026-05-05,0.4817,71,0.0
11500,2026-05-07,0.4985,71,0.0
